Date,Product ID,Product Name,Category,Subcategory,Price,Quantity Sold,Total Sales,Discount (%),Store ID,Region,Holiday Flag,Day Type,Loyalty Score
2024-09-14,P001,Wireless Headphones,Electronics,Audio Devices,864,15,12312.0,5,S001,South,0,Weekend,93
2024-09-14,P002,Gaming Laptop,Electronics,Computers,161,4,547.4,15,S004,East,0,Weekend,60
2024-09-14,P003,Office Chair,Furniture,Chairs,895,9,7652.25,5,S003,North,0,Weekend,70
2024-09-14,P004,Coffee Maker,Appliances,Kitchen,1105,3,3149.25,5,S004,South,0,Weekend,62
2024-09-14,P005,Sneakers,Fashion,Footwear,1123,6,6401.099999999999,5,S001,West,0,Weekend,96
2024-09-14,P006,Smartwatch,Electronics,Wearable Devices,472,5,2124.0,10,S003,West,0,Weekend,71
2024-09-14,P007,Yoga Mat,Fitness,Accessories,716,18,11599.2,10,S004,North,0,Weekend,88
2024-09-14,P008,Backpack,Fashion,Bags,824,1,782.8,5,S001,East,0,Weekend,79
2024-09-14,P009,DSLR Camera,Electronics,Cameras,1132,11,11206.800000000001,10,S001,West,0,Weekend,74
2024-09-15,P001,Wireless Headphones,Electronics,Audio Devices,170,19,2745.5,15,S004,West,0,Weekend,76
2024-09-15,P002,Gaming Laptop,Electronics,Computers,1019,6,5808.3,5,S004,South,0,Weekend,66
2024-09-15,P003,Office Chair,Furniture,Chairs,222,13,2886.0,0,S003,North,0,Weekend,70
2024-09-15,P004,Coffee Maker,Appliances,Kitchen,1091,2,1854.7,15,S001,North,0,Weekend,72
2024-09-15,P005,Sneakers,Fashion,Footwear,932,6,5592.0,0,S003,West,0,Weekend,89
2024-09-15,P006,Smartwatch,Electronics,Wearable Devices,1194,9,10746.0,0,S004,East,0,Weekend,74
2024-09-15,P007,Yoga Mat,Fitness,Accessories,778,12,8402.4,10,S002,West,0,Weekend,81
2024-09-15,P008,Backpack,Fashion,Bags,456,1,456.0,0,S002,South,0,Weekend,70
2024-09-15,P009,DSLR Camera,Electronics,Cameras,410,2,779.0,5,S004,South,0,Weekend,70
2024-09-16,P001,Wireless Headphones,Electronics,Audio Devices,1101,3,3303.0,0,S004,South,0,Weekday,64
2024-09-16,P002,Gaming Laptop,Electronics,Computers,129,5,645.0,0,S004,East,0,Weekday,69
2024-09-16,P003,Office Chair,Furniture,Chairs,1179,15,15916.5,10,S001,South,0,Weekday,64
2024-09-16,P004,Coffee Maker,Appliances,Kitchen,826,8,6608.0,0,S001,North,0,Weekday,88
2024-09-16,P005,Sneakers,Fashion,Footwear,141,13,1741.35,5,S004,East,0,Weekday,93
2024-09-16,P006,Smartwatch,Electronics,Wearable Devices,311,12,3358.8,10,S002,East,0,Weekday,89
2024-09-16,P007,Yoga Mat,Fitness,Accessories,673,20,12787.0,5,S001,West,0,Weekday,60
2024-09-16,P008,Backpack,Fashion,Bags,434,13,5359.9,5,S001,South,0,Weekday,60
2024-09-16,P009,DSLR Camera,Electronics,Cameras,91,2,163.8,10,S003,West,0,Weekday,71
2024-09-17,P001,Wireless Headphones,Electronics,Audio Devices,197,20,3349.0,15,S001,North,0,Weekday,85
2024-09-17,P002,Gaming Laptop,Electronics,Computers,279,18,4268.7,15,S002,South,0,Weekday,61
2024-09-17,P003,Office Chair,Furniture,Chairs,846,11,7910.099999999999,15,S003,North,0,Weekday,98
2024-09-17,P004,Coffee Maker,Appliances,Kitchen,330,6,1782.0,10,S004,West,0,Weekday,85
2024-09-17,P005,Sneakers,Fashion,Footwear,504,20,9072.0,10,S004,North,0,Weekday,92
2024-09-17,P006,Smartwatch,Electronics,Wearable Devices,223,14,2965.8999999999996,5,S001,West,0,Weekday,73
2024-09-17,P007,Yoga Mat,Fitness,Accessories,310,6,1674.0,10,S003,South,0,Weekday,100
2024-09-17,P008,Backpack,Fashion,Bags,621,20,10557.0,15,S001,West,0,Weekday,83
2024-09-17,P009,DSLR Camera,Electronics,Cameras,519,5,2465.25,5,S002,South,0,Weekday,86
2024-09-18,P001,Wireless Headphones,Electronics,Audio Devices,725,14,9135.0,10,S002,South,0,Weekday,71
2024-09-18,P002,Gaming Laptop,Electronics,Computers,657,12,6701.4,15,S001,South,0,Weekday,89
2024-09-18,P003,Office Chair,Furniture,Chairs,94,10,799.0,15,S001,South,0,Weekday,66
2024-09-18,P004,Coffee Maker,Appliances,Kitchen,140,5,700.0,0,S001,South,0,Weekday,96
2024-09-18,P005,Sneakers,Fashion,Footwear,962,19,15536.3,15,S003,South,0,Weekday,68
2024-09-18,P006,Smartwatch,Electronics,Wearable Devices,502,20,9036.0,10,S002,East,0,Weekday,87
2024-09-18,P007,Yoga Mat,Fitness,Accessories,881,9,7929.0,0,S003,West,0,Weekday,87
2024-09-18,P008,Backpack,Fashion,Bags,1123,5,5053.5,10,S001,East,0,Weekday,92
2024-09-18,P009,DSLR Camera,Electronics,Cameras,688,12,7017.599999999999,15,S002,West,0,Weekday,82
2024-09-19,P001,Wireless Headphones,Electronics,Audio Devices,406,16,6171.2,5,S004,East,0,Weekday,95
2024-09-19,P002,Gaming Laptop,Electronics,Computers,111,9,899.1,10,S004,East,0,Weekday,74
2024-09-19,P003,Office Chair,Furniture,Chairs,869,14,11557.699999999999,5,S002,South,0,Weekday,100
2024-09-19,P004,Coffee Maker,Appliances,Kitchen,1112,9,9507.6,5,S002,North,0,Weekday,94
2024-09-19,P005,Sneakers,Fashion,Footwear,646,8,5168.0,0,S002,South,0,Weekday,88
2024-09-19,P006,Smartwatch,Electronics,Wearable Devices,197,1,177.3,10,S001,West,0,Weekday,80
2024-09-19,P007,Yoga Mat,Fitness,Accessories,299,15,3812.25,15,S004,South,0,Weekday,60
2024-09-19,P008,Backpack,Fashion,Bags,828,12,9439.199999999999,5,S004,North,0,Weekday,93
2024-09-19,P009,DSLR Camera,Electronics,Cameras,736,8,5593.599999999999,5,S002,East,0,Weekday,94
2024-09-20,P001,Wireless Headphones,Electronics,Audio Devices,900,18,16200.0,0,S004,East,0,Weekday,88
2024-09-20,P002,Gaming Laptop,Electronics,Computers,934,7,5884.2,10,S001,North,0,Weekday,67
2024-09-20,P003,Office Chair,Furniture,Chairs,336,11,3326.4,10,S002,South,0,Weekday,60
2024-09-20,P004,Coffee Maker,Appliances,Kitchen,720,17,10404.0,15,S002,South,0,Weekday,96
2024-09-20,P005,Sneakers,Fashion,Footwear,1103,13,13622.05,5,S001,West,0,Weekday,96
2024-09-20,P006,Smartwatch,Electronics,Wearable Devices,76,16,1216.0,0,S002,South,0,Weekday,97
2024-09-20,P007,Yoga Mat,Fitness,Accessories,1143,10,10858.5,5,S001,East,0,Weekday,78
2024-09-20,P008,Backpack,Fashion,Bags,923,6,5538.0,0,S003,South,0,Weekday,62
2024-09-20,P009,DSLR Camera,Electronics,Cameras,973,20,17514.0,10,S003,North,0,Weekday,89
2024-09-21,P001,Wireless Headphones,Electronics,Audio Devices,146,14,2044.0,0,S003,North,0,Weekend,66
2024-09-21,P002,Gaming Laptop,Electronics,Computers,447,15,6369.75,5,S002,South,0,Weekend,84
2024-09-21,P003,Office Chair,Furniture,Chairs,874,14,12236.0,0,S001,South,0,Weekend,75
2024-09-21,P004,Coffee Maker,Appliances,Kitchen,329,13,4063.1499999999996,5,S003,West,0,Weekend,60
2024-09-21,P005,Sneakers,Fashion,Footwear,434,8,2951.2,15,S004,North,0,Weekend,90
2024-09-21,P006,Smartwatch,Electronics,Wearable Devices,642,6,3852.0,0,S004,East,0,Weekend,71
2024-09-21,P007,Yoga Mat,Fitness,Accessories,802,15,12030.0,0,S001,North,0,Weekend,69
2024-09-21,P008,Backpack,Fashion,Bags,482,3,1301.4,10,S003,West,0,Weekend,89
2024-09-21,P009,DSLR Camera,Electronics,Cameras,1148,4,3903.2,15,S001,West,0,Weekend,95
2024-09-22,P001,Wireless Headphones,Electronics,Audio Devices,361,14,4295.9,15,S001,North,0,Weekend,76
2024-09-22,P002,Gaming Laptop,Electronics,Computers,1148,8,9184.0,0,S003,East,0,Weekend,60
2024-09-22,P003,Office Chair,Furniture,Chairs,1181,8,8975.6,5,S003,East,0,Weekend,76
2024-09-22,P004,Coffee Maker,Appliances,Kitchen,413,17,6318.900000000001,10,S002,South,0,Weekend,66
2024-09-22,P005,Sneakers,Fashion,Footwear,1171,11,11592.9,10,S001,South,0,Weekend,70
2024-09-22,P006,Smartwatch,Electronics,Wearable Devices,812,4,2923.2000000000003,10,S004,West,0,Weekend,88
2024-09-22,P007,Yoga Mat,Fitness,Accessories,424,17,7208.0,0,S003,South,0,Weekend,99
2024-09-22,P008,Backpack,Fashion,Bags,554,10,5263.0,5,S001,South,0,Weekend,65
2024-09-22,P009,DSLR Camera,Electronics,Cameras,1154,12,13848.0,0,S002,North,0,Weekend,69
2024-09-23,P001,Wireless Headphones,Electronics,Audio Devices,1102,12,12562.8,5,S001,North,0,Weekday,80
2024-09-23,P002,Gaming Laptop,Electronics,Computers,297,9,2673.0,0,S002,North,0,Weekday,69
2024-09-23,P003,Office Chair,Furniture,Chairs,663,18,11337.3,5,S002,North,0,Weekday,99
2024-09-23,P004,Coffee Maker,Appliances,Kitchen,606,3,1727.1,5,S004,South,0,Weekday,89
2024-09-23,P005,Sneakers,Fashion,Footwear,1103,12,13236.0,0,S001,North,0,Weekday,63
2024-09-23,P006,Smartwatch,Electronics,Wearable Devices,1035,8,7866.0,5,S003,West,0,Weekday,74
2024-09-23,P007,Yoga Mat,Fitness,Accessories,1098,13,12132.9,15,S002,East,0,Weekday,73
2024-09-23,P008,Backpack,Fashion,Bags,791,6,4508.7,5,S004,West,0,Weekday,96
2024-09-23,P009,DSLR Camera,Electronics,Cameras,377,17,6409.0,0,S004,South,0,Weekday,71
2024-09-24,P001,Wireless Headphones,Electronics,Audio Devices,130,9,994.5,15,S002,North,0,Weekday,65
2024-09-24,P002,Gaming Laptop,Electronics,Computers,530,2,901.0,15,S001,South,0,Weekday,69
2024-09-24,P003,Office Chair,Furniture,Chairs,850,16,12920.0,5,S001,South,0,Weekday,62
2024-09-24,P004,Coffee Maker,Appliances,Kitchen,429,7,3003.0,0,S003,South,0,Weekday,71
2024-09-24,P005,Sneakers,Fashion,Footwear,174,8,1322.3999999999999,5,S003,East,0,Weekday,87
2024-09-24,P006,Smartwatch,Electronics,Wearable Devices,371,20,7049.0,5,S002,East,0,Weekday,89
2024-09-24,P007,Yoga Mat,Fitness,Accessories,954,10,8586.0,10,S003,East,0,Weekday,79
2024-09-24,P008,Backpack,Fashion,Bags,286,19,5434.0,0,S004,South,0,Weekday,96
2024-09-24,P009,DSLR Camera,Electronics,Cameras,674,18,12132.0,0,S002,West,0,Weekday,71
2024-09-25,P001,Wireless Headphones,Electronics,Audio Devices,463,2,833.4,10,S004,South,0,Weekday,62
2024-09-25,P002,Gaming Laptop,Electronics,Computers,766,10,7660.0,0,S004,East,0,Weekday,68
2024-09-25,P003,Office Chair,Furniture,Chairs,504,20,10080.0,0,S002,North,0,Weekday,75
2024-09-25,P004,Coffee Maker,Appliances,Kitchen,160,7,952.0,15,S003,East,0,Weekday,90
2024-09-25,P005,Sneakers,Fashion,Footwear,413,6,2478.0,0,S003,North,0,Weekday,95
2024-09-25,P006,Smartwatch,Electronics,Wearable Devices,95,11,1045.0,0,S004,East,0,Weekday,72
2024-09-25,P007,Yoga Mat,Fitness,Accessories,923,10,8768.5,5,S003,East,0,Weekday,93
2024-09-25,P008,Backpack,Fashion,Bags,50,19,807.5,15,S004,North,0,Weekday,63
2024-09-25,P009,DSLR Camera,Electronics,Cameras,969,5,4360.5,10,S001,North,0,Weekday,69
2024-09-26,P001,Wireless Headphones,Electronics,Audio Devices,103,11,1133.0,0,S004,North,0,Weekday,71
2024-09-26,P002,Gaming Laptop,Electronics,Computers,157,2,314.0,0,S003,South,0,Weekday,80
2024-09-26,P003,Office Chair,Furniture,Chairs,271,15,3861.75,5,S003,South,0,Weekday,91
2024-09-26,P004,Coffee Maker,Appliances,Kitchen,141,1,141.0,0,S002,West,0,Weekday,100
2024-09-26,P005,Sneakers,Fashion,Footwear,133,3,399.0,0,S004,North,0,Weekday,87
2024-09-26,P006,Smartwatch,Electronics,Wearable Devices,721,3,2163.0,0,S003,West,0,Weekday,76
2024-09-26,P007,Yoga Mat,Fitness,Accessories,505,10,4292.5,15,S002,West,0,Weekday,90
2024-09-26,P008,Backpack,Fashion,Bags,444,10,3996.0,10,S004,West,0,Weekday,65
2024-09-26,P009,DSLR Camera,Electronics,Cameras,91,20,1547.0,15,S002,South,0,Weekday,61
2024-09-27,P001,Wireless Headphones,Electronics,Audio Devices,1184,20,23680.0,0,S003,South,0,Weekday,60
2024-09-27,P002,Gaming Laptop,Electronics,Computers,86,3,232.20000000000002,10,S003,East,0,Weekday,89
2024-09-27,P003,Office Chair,Furniture,Chairs,847,2,1524.6000000000001,10,S002,North,0,Weekday,69
2024-09-27,P004,Coffee Maker,Appliances,Kitchen,474,9,4052.7,5,S001,North,0,Weekday,71
2024-09-27,P005,Sneakers,Fashion,Footwear,606,15,8181.0,10,S003,South,0,Weekday,83
2024-09-27,P006,Smartwatch,Electronics,Wearable Devices,644,19,11012.4,10,S002,South,0,Weekday,65
2024-09-27,P007,Yoga Mat,Fitness,Accessories,1101,5,4679.25,15,S001,East,0,Weekday,88
2024-09-27,P008,Backpack,Fashion,Bags,849,4,3396.0,0,S004,West,0,Weekday,67
2024-09-27,P009,DSLR Camera,Electronics,Cameras,365,20,6935.0,5,S002,South,0,Weekday,90
2024-09-28,P001,Wireless Headphones,Electronics,Audio Devices,58,17,936.6999999999999,5,S004,East,0,Weekend,73
2024-09-28,P002,Gaming Laptop,Electronics,Computers,570,3,1539.0,10,S002,East,0,Weekend,100
2024-09-28,P003,Office Chair,Furniture,Chairs,515,15,6952.5,10,S002,West,0,Weekend,96
2024-09-28,P004,Coffee Maker,Appliances,Kitchen,899,6,5394.0,0,S004,West,0,Weekend,70
2024-09-28,P005,Sneakers,Fashion,Footwear,370,13,4329.0,10,S003,South,0,Weekend,73
2024-09-28,P006,Smartwatch,Electronics,Wearable Devices,428,15,6420.0,0,S003,East,0,Weekend,79
2024-09-28,P007,Yoga Mat,Fitness,Accessories,752,5,3760.0,0,S002,West,0,Weekend,82
2024-09-28,P008,Backpack,Fashion,Bags,879,7,6153.0,0,S004,South,0,Weekend,83
2024-09-28,P009,DSLR Camera,Electronics,Cameras,818,16,11779.2,10,S001,West,0,Weekend,100
2024-09-29,P001,Wireless Headphones,Electronics,Audio Devices,916,16,13190.4,10,S001,East,0,Weekend,82
2024-09-29,P002,Gaming Laptop,Electronics,Computers,68,11,673.2,10,S003,South,0,Weekend,95
2024-09-29,P003,Office Chair,Furniture,Chairs,365,19,6241.5,10,S003,West,0,Weekend,78
2024-09-29,P004,Coffee Maker,Appliances,Kitchen,1006,9,9054.0,0,S004,North,0,Weekend,83
2024-09-29,P005,Sneakers,Fashion,Footwear,302,18,4620.599999999999,15,S004,West,0,Weekend,75
2024-09-29,P006,Smartwatch,Electronics,Wearable Devices,848,15,12720.0,0,S002,North,0,Weekend,71
2024-09-29,P007,Yoga Mat,Fitness,Accessories,106,20,1802.0,15,S001,South,0,Weekend,78
2024-09-29,P008,Backpack,Fashion,Bags,869,10,8690.0,0,S003,North,0,Weekend,100
2024-09-29,P009,DSLR Camera,Electronics,Cameras,927,7,5515.65,15,S001,South,0,Weekend,69
2024-09-30,P001,Wireless Headphones,Electronics,Audio Devices,427,9,3266.5499999999997,15,S003,West,0,Weekday,97
2024-09-30,P002,Gaming Laptop,Electronics,Computers,1007,13,11127.35,15,S001,South,0,Weekday,92
2024-09-30,P003,Office Chair,Furniture,Chairs,1127,15,16059.75,5,S003,West,0,Weekday,73
2024-09-30,P004,Coffee Maker,Appliances,Kitchen,190,12,1938.0,15,S002,South,0,Weekday,66
2024-09-30,P005,Sneakers,Fashion,Footwear,872,9,7455.599999999999,5,S004,North,0,Weekday,78
2024-09-30,P006,Smartwatch,Electronics,Wearable Devices,352,15,4752.0,10,S002,East,0,Weekday,85
2024-09-30,P007,Yoga Mat,Fitness,Accessories,340,6,1836.0,10,S004,West,0,Weekday,88
2024-09-30,P008,Backpack,Fashion,Bags,1117,13,12342.85,15,S004,East,0,Weekday,70
2024-09-30,P009,DSLR Camera,Electronics,Cameras,1127,10,10143.0,10,S004,South,0,Weekday,91
2024-10-01,P001,Wireless Headphones,Electronics,Audio Devices,645,18,9868.5,15,S003,West,0,Weekday,75
2024-10-01,P002,Gaming Laptop,Electronics,Computers,932,4,3728.0,0,S004,South,0,Weekday,84
2024-10-01,P003,Office Chair,Furniture,Chairs,1000,10,8500.0,15,S001,North,0,Weekday,74
2024-10-01,P004,Coffee Maker,Appliances,Kitchen,463,12,5556.0,0,S004,North,0,Weekday,79
2024-10-01,P005,Sneakers,Fashion,Footwear,895,2,1521.5,15,S003,South,0,Weekday,86
2024-10-01,P006,Smartwatch,Electronics,Wearable Devices,937,18,16022.699999999999,5,S001,East,0,Weekday,77
2024-10-01,P007,Yoga Mat,Fitness,Accessories,488,4,1659.2,15,S004,North,0,Weekday,79
2024-10-01,P008,Backpack,Fashion,Bags,841,10,8410.0,0,S002,West,0,Weekday,89
2024-10-01,P009,DSLR Camera,Electronics,Cameras,384,6,2188.7999999999997,5,S004,South,0,Weekday,63
2024-10-02,P001,Wireless Headphones,Electronics,Audio Devices,493,7,3105.9,10,S002,North,0,Weekday,73
2024-10-02,P002,Gaming Laptop,Electronics,Computers,955,17,14611.5,10,S001,East,0,Weekday,92
2024-10-02,P003,Office Chair,Furniture,Chairs,515,2,978.5,5,S002,South,0,Weekday,95
2024-10-02,P004,Coffee Maker,Appliances,Kitchen,444,15,6660.0,0,S004,North,0,Weekday,67
2024-10-02,P005,Sneakers,Fashion,Footwear,1110,15,14985.0,10,S002,West,0,Weekday,72
2024-10-02,P006,Smartwatch,Electronics,Wearable Devices,456,8,3648.0,0,S002,North,0,Weekday,71
2024-10-02,P007,Yoga Mat,Fitness,Accessories,385,9,3291.75,5,S002,South,0,Weekday,90
2024-10-02,P008,Backpack,Fashion,Bags,1013,14,12054.699999999999,15,S001,East,0,Weekday,76
2024-10-02,P009,DSLR Camera,Electronics,Cameras,195,11,2145.0,0,S003,West,0,Weekday,67
2024-10-03,P001,Wireless Headphones,Electronics,Audio Devices,1029,12,10495.8,15,S003,East,0,Weekday,77
2024-10-03,P002,Gaming Laptop,Electronics,Computers,740,1,740.0,0,S003,North,0,Weekday,82
2024-10-03,P003,Office Chair,Furniture,Chairs,858,19,16302.0,0,S003,North,0,Weekday,79
2024-10-03,P004,Coffee Maker,Appliances,Kitchen,993,9,8937.0,0,S004,West,0,Weekday,89
2024-10-03,P005,Sneakers,Fashion,Footwear,1020,14,12852.0,10,S001,East,0,Weekday,70
2024-10-03,P006,Smartwatch,Electronics,Wearable Devices,262,11,2882.0,0,S003,North,0,Weekday,84
2024-10-03,P007,Yoga Mat,Fitness,Accessories,474,1,426.6,10,S002,South,0,Weekday,75
2024-10-03,P008,Backpack,Fashion,Bags,441,17,7497.0,0,S001,East,0,Weekday,62
2024-10-03,P009,DSLR Camera,Electronics,Cameras,1133,9,8667.449999999999,15,S004,North,0,Weekday,77
2024-10-04,P001,Wireless Headphones,Electronics,Audio Devices,482,8,3470.4,10,S004,East,0,Weekday,68
2024-10-04,P002,Gaming Laptop,Electronics,Computers,766,16,11643.199999999999,5,S003,West,0,Weekday,80
2024-10-04,P003,Office Chair,Furniture,Chairs,1064,11,10533.6,10,S004,North,0,Weekday,89
2024-10-04,P004,Coffee Maker,Appliances,Kitchen,104,18,1684.8,10,S002,South,0,Weekday,86
2024-10-04,P005,Sneakers,Fashion,Footwear,586,20,10548.0,10,S004,West,0,Weekday,64
2024-10-04,P006,Smartwatch,Electronics,Wearable Devices,781,1,663.85,15,S001,North,0,Weekday,85
2024-10-04,P007,Yoga Mat,Fitness,Accessories,796,15,10746.0,10,S001,East,0,Weekday,79
2024-10-04,P008,Backpack,Fashion,Bags,528,5,2508.0,5,S002,East,0,Weekday,70
2024-10-04,P009,DSLR Camera,Electronics,Cameras,249,8,1792.8,10,S003,West,0,Weekday,84
2024-10-05,P001,Wireless Headphones,Electronics,Audio Devices,501,18,7665.3,15,S002,West,0,Weekend,63
2024-10-05,P002,Gaming Laptop,Electronics,Computers,650,1,552.5,15,S004,East,0,Weekend,78
2024-10-05,P003,Office Chair,Furniture,Chairs,1166,9,9444.6,10,S003,North,0,Weekend,68
2024-10-05,P004,Coffee Maker,Appliances,Kitchen,513,12,5232.599999999999,15,S003,North,0,Weekend,67
2024-10-05,P005,Sneakers,Fashion,Footwear,429,2,815.0999999999999,5,S001,South,0,Weekend,86
2024-10-05,P006,Smartwatch,Electronics,Wearable Devices,1175,7,6991.25,15,S001,South,0,Weekend,92
2024-10-05,P007,Yoga Mat,Fitness,Accessories,1077,14,13570.2,10,S002,East,0,Weekend,63
2024-10-05,P008,Backpack,Fashion,Bags,278,10,2780.0,0,S001,South,0,Weekend,84
2024-10-05,P009,DSLR Camera,Electronics,Cameras,789,6,4023.9,15,S001,West,0,Weekend,64
2024-10-06,P001,Wireless Headphones,Electronics,Audio Devices,98,8,666.4,15,S002,South,0,Weekend,72
2024-10-06,P002,Gaming Laptop,Electronics,Computers,973,5,4378.5,10,S003,East,0,Weekend,70
2024-10-06,P003,Office Chair,Furniture,Chairs,604,9,4892.400000000001,10,S004,East,0,Weekend,94
2024-10-06,P004,Coffee Maker,Appliances,Kitchen,512,10,4864.0,5,S001,South,0,Weekend,75
2024-10-06,P005,Sneakers,Fashion,Footwear,943,18,15276.6,10,S002,South,0,Weekend,68
2024-10-06,P006,Smartwatch,Electronics,Wearable Devices,1159,2,2086.2000000000003,10,S002,South,0,Weekend,93
2024-10-06,P007,Yoga Mat,Fitness,Accessories,1023,4,3887.3999999999996,5,S001,South,0,Weekend,82
2024-10-06,P008,Backpack,Fashion,Bags,534,2,961.2,10,S001,North,0,Weekend,85
2024-10-06,P009,DSLR Camera,Electronics,Cameras,1188,14,15800.4,5,S003,South,0,Weekend,74
2024-10-07,P001,Wireless Headphones,Electronics,Audio Devices,547,13,7111.0,0,S004,East,0,Weekday,75
2024-10-07,P002,Gaming Laptop,Electronics,Computers,426,17,7242.0,0,S002,West,0,Weekday,75
2024-10-07,P003,Office Chair,Furniture,Chairs,284,17,4586.599999999999,5,S001,West,0,Weekday,80
2024-10-07,P004,Coffee Maker,Appliances,Kitchen,311,4,1119.6000000000001,10,S002,South,0,Weekday,68
2024-10-07,P005,Sneakers,Fashion,Footwear,218,12,2485.2,5,S004,North,0,Weekday,64
2024-10-07,P006,Smartwatch,Electronics,Wearable Devices,338,10,3380.0,0,S001,East,0,Weekday,90
2024-10-07,P007,Yoga Mat,Fitness,Accessories,1109,20,22180.0,0,S001,South,0,Weekday,75
2024-10-07,P008,Backpack,Fashion,Bags,1156,6,6589.2,5,S004,East,0,Weekday,100
2024-10-07,P009,DSLR Camera,Electronics,Cameras,999,15,12737.25,15,S002,North,0,Weekday,82
2024-10-08,P001,Wireless Headphones,Electronics,Audio Devices,1158,10,11001.0,5,S001,North,0,Weekday,98
2024-10-08,P002,Gaming Laptop,Electronics,Computers,703,2,1195.1,15,S002,West,0,Weekday,100
2024-10-08,P003,Office Chair,Furniture,Chairs,794,2,1429.2,10,S002,South,0,Weekday,82
2024-10-08,P004,Coffee Maker,Appliances,Kitchen,557,19,9524.7,10,S002,East,0,Weekday,67
2024-10-08,P005,Sneakers,Fashion,Footwear,697,3,1986.4499999999998,5,S003,West,0,Weekday,86
2024-10-08,P006,Smartwatch,Electronics,Wearable Devices,878,17,14179.699999999999,5,S002,South,0,Weekday,66
2024-10-08,P007,Yoga Mat,Fitness,Accessories,325,9,2486.25,15,S004,West,0,Weekday,84
2024-10-08,P008,Backpack,Fashion,Bags,846,11,8840.699999999999,5,S001,North,0,Weekday,96
2024-10-08,P009,DSLR Camera,Electronics,Cameras,725,10,6525.0,10,S001,North,0,Weekday,80
2024-10-09,P001,Wireless Headphones,Electronics,Audio Devices,296,2,503.2,15,S004,East,0,Weekday,96
2024-10-09,P002,Gaming Laptop,Electronics,Computers,288,9,2462.4,5,S003,East,0,Weekday,71
2024-10-09,P003,Office Chair,Furniture,Chairs,628,18,11304.0,0,S003,East,0,Weekday,88
2024-10-09,P004,Coffee Maker,Appliances,Kitchen,509,11,5599.0,0,S003,East,0,Weekday,96
2024-10-09,P005,Sneakers,Fashion,Footwear,358,15,5101.5,5,S001,West,0,Weekday,62
2024-10-09,P006,Smartwatch,Electronics,Wearable Devices,697,15,9932.25,5,S004,East,0,Weekday,90
2024-10-09,P007,Yoga Mat,Fitness,Accessories,80,17,1156.0,15,S004,West,0,Weekday,78
2024-10-09,P008,Backpack,Fashion,Bags,1071,14,12744.9,15,S003,North,0,Weekday,94
2024-10-09,P009,DSLR Camera,Electronics,Cameras,1068,15,16020.0,0,S004,West,0,Weekday,65
2024-10-10,P001,Wireless Headphones,Electronics,Audio Devices,337,18,6066.0,0,S001,East,0,Weekday,74
2024-10-10,P002,Gaming Laptop,Electronics,Computers,121,10,1028.5,15,S004,North,0,Weekday,80
2024-10-10,P003,Office Chair,Furniture,Chairs,916,13,10121.8,15,S003,South,0,Weekday,73
2024-10-10,P004,Coffee Maker,Appliances,Kitchen,657,16,10512.0,0,S001,South,0,Weekday,65
2024-10-10,P005,Sneakers,Fashion,Footwear,266,3,718.2,10,S004,East,0,Weekday,77
2024-10-10,P006,Smartwatch,Electronics,Wearable Devices,666,5,2997.0,10,S004,West,0,Weekday,98
2024-10-10,P007,Yoga Mat,Fitness,Accessories,285,12,3420.0,0,S002,West,0,Weekday,88
2024-10-10,P008,Backpack,Fashion,Bags,122,10,1220.0,0,S001,South,0,Weekday,82
2024-10-10,P009,DSLR Camera,Electronics,Cameras,72,6,432.0,0,S003,East,0,Weekday,72
2024-10-11,P001,Wireless Headphones,Electronics,Audio Devices,307,20,5219.0,15,S004,North,0,Weekday,95
2024-10-11,P002,Gaming Laptop,Electronics,Computers,145,14,2030.0,0,S002,North,0,Weekday,71
2024-10-11,P003,Office Chair,Furniture,Chairs,910,8,6188.0,15,S001,East,0,Weekday,79
2024-10-11,P004,Coffee Maker,Appliances,Kitchen,1087,17,17555.05,5,S003,West,0,Weekday,96
2024-10-11,P005,Sneakers,Fashion,Footwear,779,4,2648.6,15,S003,West,0,Weekday,64
2024-10-11,P006,Smartwatch,Electronics,Wearable Devices,1145,3,3435.0,0,S002,South,0,Weekday,95
2024-10-11,P007,Yoga Mat,Fitness,Accessories,351,9,2843.1,10,S003,South,0,Weekday,98
2024-10-11,P008,Backpack,Fashion,Bags,630,20,11340.0,10,S001,North,0,Weekday,65
2024-10-11,P009,DSLR Camera,Electronics,Cameras,590,10,5900.0,0,S001,West,0,Weekday,70
2024-10-12,P001,Wireless Headphones,Electronics,Audio Devices,51,5,242.25,5,S003,East,0,Weekend,68
2024-10-12,P002,Gaming Laptop,Electronics,Computers,135,15,1721.25,15,S002,North,0,Weekend,100
2024-10-12,P003,Office Chair,Furniture,Chairs,366,16,5270.400000000001,10,S001,West,0,Weekend,83
2024-10-12,P004,Coffee Maker,Appliances,Kitchen,282,13,3666.0,0,S003,West,0,Weekend,90
2024-10-12,P005,Sneakers,Fashion,Footwear,646,2,1162.8,10,S002,West,0,Weekend,80
2024-10-12,P006,Smartwatch,Electronics,Wearable Devices,1192,16,17164.8,10,S004,South,0,Weekend,81
2024-10-12,P007,Yoga Mat,Fitness,Accessories,1071,12,12209.4,5,S004,North,0,Weekend,80
2024-10-12,P008,Backpack,Fashion,Bags,902,8,6494.400000000001,10,S002,East,0,Weekend,99
2024-10-12,P009,DSLR Camera,Electronics,Cameras,618,10,5562.0,10,S002,East,0,Weekend,80
